itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
229,186.671,13.173,216.299,227.679,10.556,247.015,291.854,38.295,909.49,12.126,15.131,10.099,25.732,83.587,22.601,209.088,198.302,10.266,14.801,39.138,216.052,208.134,9.824,15.409,31.475
230,187.629,11.6,223.638,245.198,10.307,266.329,251.296,38.229,951.59,10.487,14.893,8.401,25.016,78.133,20.996,204.034,189.449,8.261,14.525,37.194,206.83,203.489,7.551,15.788,31.091
231,195.195,9.942,231.897,272.308,9.675,291.378,236.373,37.981,1058.678,9.782,13.741,7.323,21.983,74.361,19.17,195.148,175.361,6.875,13.183,32.141,194.399,192.879,5.757,15.249,27.667
232,210.33,8.371,239.718,301.634,8.942,317.459,233.982,36.727,1199.935,9.824,11.699,6.907,17.29,73.307,17.116,183.505,161.019,6.371,11.126,25.022,180.542,177.503,4.786,14.045,22.147
233,230.769,7.082,245.018,323.526,8.425,338.357,232.851,34.52,1334.447,10.209,9.157,7.36,12.183,75.823,14.998,171.145,152.464,6.93,8.98,17.603,168.056,161.914,4.637,12.655,16.15
234,250.714,6.28,246.185,329.977,8.37,348.246,224.973,32.142,1442.103,10.699,6.692,8.926,7.971,80.294,13.083,161.199,154.12,8.664,7.502,11.689,160.17,152.453,5.143,11.628,11.253
235,262.554,6.213,242.489,318.146,8.914,343.64,208.704,30.916,1480.151,11.198,4.907,11.627,5.458,84.673,11.882,156.757,166.044,11.458,7.293,8.382,159.017,153.681,6.042,11.454,8.408
236,261.449,7.092,234.667,292.11,10.124,324.842,184.45,31.709,1414.319,11.766,4.2,15.035,4.79,86.104,12.016,159.976,183.941,14.903,8.629,7.866,165.017,165.933,7.096,12.416,7.815
237,247.331,9.019,224.204,259.981,12.093,295.808,155.576,34.649,1231.414,12.489,4.603,18.278,5.632,82.709,13.766,170.585,201.445,18.273,11.436,9.732,176.315,184.973,8.142,14.572,9.177
238,225.125,11.834,212.559,230.184,14.768,262.546,128.006,39.249,976.646,13.271,5.827,20.262,7.468,74.135,16.984,185.341,213.008,20.625,15.314,13.555,189.05,203.64,8.918,17.689,12.071
239,201.982,15.143,201.715,207.728,17.865,231.292,106.206,44.983,700.175,13.899,7.42,20.198,9.761,62.287,21.222,199.885,216.051,21.341,19.706,18.913,199.44,215.082,9.188,21.311,15.989
240,184.132,18.377,193.285,193.362,20.933,206.183,93.282,51.62,456.315,14.217,8.944,17.998,12.061,50.744,26.074,210.404,211.506,20.616,24.02,25.236,204.771,215.863,8.911,24.848,20.182
241,175.186,20.985,189.34,186.02,23.406,189.002,91.115,59.458,300.533,14.284,10.124,14.317,13.982,42.697,31.411,215.584,203.608,19.323,27.821,31.636,204.336,207.543,8.294,27.768,23.739
242,175.996,22.666,190.842,184.091,24.847,179.095,93.686,68.892,219.596,14.292,10.847,10.355,15.282,39.559,37.293,216.657,197.599,18.927,31.105,37.011,199.392,195.256,8.111,29.802,25.831
243,186.271,23.382,196.789,187.045,25.066,175.771,97.783,79.529,192.387,14.371,11.16,7.094,15.924,41.875,43.609,215.86,198.402,20.783,34.03,40.41,192.529,185.602,9.359,30.87,26.03
244,204.853,23.477,205.408,195.457,24.276,178.597,101.303,90.21,205.118,14.837,11.256,5.202,16.086,50.074,49.819,215.062,208.575,25.684,36.632,41.45,186.014,183.621,12.839,30.969,24.625
245,228.54,23.559,215.52,208.724,22.904,187.338,104.535,99.722,245.546,15.807,11.375,4.733,16.047,63.752,54.926,216.135,226.662,33.266,38.807,40.375,182.25,190.854,18.673,30.129,22.521
246,252.142,24.116,225.991,223.615,21.393,201.141,110.035,106.978,304.545,16.982,11.659,5.149,15.987,80.256,57.766,220.101,247.721,41.689,40.267,37.846,183.516,204.983,25.755,28.524,20.738
247,269.55,25.265,235.791,235.292,20.086,218.174,120.796,110.742,397.447,17.968,12.096,5.869,15.892,95.496,57.539,226.85,264.83,48.515,40.519,34.635,190.963,220.664,32.223,26.415,19.897
248,276.733,26.712,244.471,240.542,19.208,235.398,136.439,109.943,532.345,18.377,12.563,6.526,15.63,105.004,54.241,235.39,272.826,51.773,39.173,31.341,203.948,232.997,36.346,24.142,19.951
249,272.282,27.976,251.126,238.493,18.883,248.876,153.63,104.67,762.537,17.821,12.949,6.83,15.112,105.134,48.771,244.284,270.14,50.294,36.267,28.306,220.473,239.12,36.962,22.202,20.427
250,258.566,28.511,254.625,230.88,19.056,255.489,171.424,95.913,1062.273,16.069,13.228,6.593,14.419,95.873,42.557,251.645,259.091,44.375,32.208,25.711,237.015,238.86,34.042,21.064,20.841
251,240.776,27.955,252.358,220.543,19.464,252.49,190.562,85.26,1459.23,13.542,13.63,5.807,13.965,80.36,37.171,255.159,243.791,35.601,27.836,23.966,249.1,233.922,28.49,21.044,21.269
252,223.668,26.257,241.334,209.35,19.69,238.773,214.874,74.476,1806.571,11.602,14.734,4.92,14.492,64.281,34.459,252.238,227.397,26.571,24.003,24.007,252.02,225.664,22.017,22.025,22.595
253,208.903,23.676,220.124,197.003,19.295,214.982,248.716,65.199,2144.932,11.742,16.987,4.572,16.503,51.89,35.618,241.142,210.731,19.702,21.162,26.573,243.131,214.224,16.137,23.484,25.726
254,194.818,20.686,189.791,181.733,18.009,183.602,290.058,58.257,2297.693,14.675,20.237,5.242,19.795,45.966,40.351,221.487,191.865,16.454,19.295,31.321,222.717,198.23,11.868,24.641,30.606
255,177.626,17.773,153.559,161.549,15.936,148.013,327.489,53.191,2334.787,19.608,23.618,6.85,23.373,43.995,46.763,194.0,167.842,16.598,18.009,36.653,192.879,175.685,9.349,24.749,35.911
256,154.099,15.289,115.531,135.748,13.476,111.562,342.405,48.878,2226.212,24.402,25.875,8.653,25.826,43.608,51.987,160.69,137.742,18.43,16.843,40.294,157.349,146.49,8.141,23.416,39.535
