itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
1,3.016,0.978,2.99,3.832,1.278,3.156,1.206,1.954,4.807,1.526,0.315,1.203,0.359,2.626,1.028,2.719,1.956,0.983,1.343,0.628,1.753,3.6,1.458,1.603,0.957
2,3.149,0.983,3.241,3.695,1.243,3.219,1.311,1.746,4.302,1.346,0.292,1.106,0.345,2.723,0.952,2.031,1.768,0.944,1.431,0.597,1.839,3.303,1.487,1.49,0.779
3,3.123,0.974,3.539,3.389,1.179,3.329,1.41,1.679,3.898,1.175,0.309,1.043,0.363,2.541,0.973,1.861,1.519,0.938,1.501,0.579,2.003,2.84,1.485,1.333,0.652
4,2.966,0.955,3.568,3.046,1.097,3.284,1.503,1.761,3.704,1.065,0.354,1.056,0.4,2.131,1.057,1.7,1.281,0.931,1.559,0.567,2.126,2.395,1.5,1.173,0.586
5,2.732,0.934,3.584,2.763,1.018,3.309,1.573,1.958,3.451,1.067,0.405,1.175,0.436,1.621,1.158,1.833,1.116,0.926,1.606,0.548,2.133,2.125,1.586,1.051,0.569
6,2.481,0.925,3.345,2.592,0.961,3.168,1.61,2.213,3.281,1.184,0.449,1.39,0.46,1.15,1.237,1.738,1.084,0.932,1.636,0.517,2.004,2.101,1.763,0.995,0.584
7,2.303,0.939,3.255,2.55,0.934,3.167,1.591,2.461,3.064,1.361,0.477,1.663,0.471,0.82,1.273,1.733,1.218,0.96,1.635,0.475,1.771,2.283,2.025,1.014,0.611
8,2.342,0.986,3.126,2.646,0.93,3.095,1.51,2.638,2.926,1.521,0.492,1.945,0.477,0.672,1.263,1.684,1.479,1.012,1.588,0.43,1.508,2.541,2.327,1.093,0.642
9,2.719,1.064,3.207,2.864,0.934,3.136,1.384,2.697,2.931,1.634,0.503,2.206,0.486,0.705,1.221,1.915,1.801,1.098,1.486,0.394,1.257,2.737,2.609,1.188,0.673
10,3.384,1.158,3.254,3.091,0.925,3.143,1.215,2.624,2.972,1.662,0.521,2.372,0.506,0.889,1.171,2.357,2.047,1.214,1.335,0.379,1.065,2.731,2.79,1.251,0.697
11,4.176,1.242,3.326,3.227,0.893,3.12,1.041,2.438,3.162,1.643,0.554,2.44,0.536,1.168,1.14,2.998,2.122,1.364,1.159,0.39,0.948,2.501,2.852,1.247,0.712
12,4.884,1.292,3.316,3.222,0.843,3.077,0.925,2.17,3.239,1.624,0.603,2.414,0.572,1.437,1.145,3.716,2.028,1.529,0.98,0.431,0.933,2.151,2.836,1.17,0.716
13,5.292,1.288,3.332,3.084,0.785,3.024,0.91,1.847,3.389,1.636,0.659,2.316,0.606,1.593,1.19,4.362,1.814,1.659,0.81,0.493,1.009,1.833,2.766,1.039,0.708
14,5.266,1.227,3.364,2.847,0.729,2.985,0.994,1.503,3.367,1.669,0.706,2.162,0.626,1.587,1.255,4.884,1.554,1.706,0.664,0.561,1.167,1.642,2.64,0.898,0.692
15,4.788,1.12,3.458,2.543,0.686,2.959,1.13,1.179,3.4,1.693,0.73,1.982,0.628,1.435,1.306,5.224,1.315,1.648,0.557,0.619,1.374,1.574,2.45,0.798,0.672
16,3.965,1.003,3.524,2.196,0.67,2.889,1.251,0.91,3.23,1.691,0.725,1.818,0.613,1.204,1.307,5.375,1.119,1.503,0.499,0.652,1.554,1.548,2.213,0.782,0.657
17,2.98,0.908,3.466,1.822,0.686,2.78,1.3,0.715,3.075,1.645,0.694,1.682,0.588,0.976,1.235,5.395,0.96,1.326,0.489,0.652,1.637,1.465,1.959,0.864,0.649
18,2.027,0.862,3.324,1.43,0.737,2.654,1.262,0.606,2.905,1.553,0.646,1.57,0.558,0.817,1.091,5.292,0.803,1.182,0.526,0.62,1.639,1.278,1.729,1.03,0.648
19,1.261,0.87,3.031,1.046,0.826,2.531,1.17,0.598,2.915,1.435,0.592,1.464,0.527,0.76,0.908,5.178,0.634,1.123,0.614,0.566,1.612,1.002,1.536,1.246,0.645
20,0.75,0.924,2.686,0.729,0.944,2.47,1.083,0.699,3.081,1.31,0.545,1.345,0.499,0.807,0.737,4.986,0.485,1.156,0.758,0.51,1.628,0.737,1.368,1.473,0.634
21,0.498,1.003,2.341,0.578,1.068,2.476,1.051,0.882,3.304,1.207,0.513,1.246,0.476,0.938,0.625,4.751,0.459,1.261,0.953,0.47,1.69,0.645,1.246,1.665,0.615
22,0.457,1.08,2.055,0.648,1.171,2.608,1.09,1.093,3.49,1.148,0.503,1.238,0.458,1.11,0.593,4.331,0.633,1.4,1.173,0.452,1.816,0.84,1.22,1.786,0.597
23,0.526,1.126,1.909,0.877,1.222,2.923,1.174,1.265,3.518,1.151,0.51,1.37,0.447,1.269,0.628,3.894,1.033,1.529,1.371,0.453,1.955,1.277,1.313,1.801,0.587
24,0.627,1.126,1.914,1.167,1.206,3.449,1.252,1.344,3.385,1.22,0.523,1.633,0.44,1.372,0.69,3.352,1.642,1.624,1.492,0.457,2.086,1.806,1.493,1.699,0.585
25,0.7,1.084,2.127,1.406,1.129,4.113,1.283,1.317,3.102,1.332,0.529,1.962,0.438,1.394,0.737,2.876,2.354,1.671,1.502,0.448,2.197,2.227,1.69,1.503,0.583
26,0.735,1.028,2.529,1.539,1.03,4.856,1.259,1.214,2.677,1.444,0.52,2.261,0.439,1.351,0.75,2.429,3.012,1.669,1.41,0.418,2.291,2.4,1.827,1.264,0.583
27,0.736,0.977,2.969,1.546,0.946,5.351,1.188,1.089,2.317,1.496,0.495,2.425,0.446,1.285,0.738,2.142,3.461,1.618,1.257,0.373,2.34,2.278,1.847,1.044,0.589
28,0.711,0.941,3.368,1.45,0.9,5.557,1.094,1.0,2.098,1.444,0.464,2.404,0.456,1.249,0.725,1.976,3.599,1.53,1.1,0.328,2.325,1.92,1.746,0.883,0.61
29,0.674,0.906,3.424,1.299,0.884,5.152,0.992,0.971,2.089,1.296,0.434,2.236,0.465,1.274,0.73,1.875,3.422,1.425,0.975,0.302,2.192,1.455,1.581,0.785,0.647
30,0.65,0.854,3.217,1.173,0.874,4.396,0.89,0.997,2.189,1.13,0.413,2.036,0.47,1.349,0.751,1.764,3.01,1.338,0.895,0.301,1.936,1.042,1.449,0.732,0.694
31,0.652,0.783,2.595,1.119,0.851,3.202,0.789,1.052,2.275,1.037,0.401,1.914,0.47,1.431,0.775,1.576,2.493,1.302,0.852,0.321,1.607,0.788,1.43,0.708,0.731
32,0.677,0.697,2.011,1.129,0.806,2.217,0.691,1.104,2.419,1.063,0.398,1.909,0.469,1.463,0.786,1.498,1.988,1.327,0.827,0.352,1.337,0.714,1.539,0.7,0.743
33,0.706,0.614,1.508,1.154,0.748,1.459,0.583,1.128,2.606,1.171,0.402,1.959,0.473,1.391,0.78,1.534,1.555,1.376,0.812,0.383,1.246,0.76,1.701,0.711,0.727
34,0.71,0.554,1.335,1.133,0.699,1.19,0.462,1.115,2.831,1.306,0.415,1.988,0.488,1.231,0.771,1.672,1.196,1.406,0.809,0.41,1.347,0.834,1.822,0.758,0.699
35,0.676,0.53,1.365,1.037,0.683,1.189,0.343,1.063,2.952,1.44,0.44,1.976,0.518,1.057,0.772,1.836,0.896,1.4,0.817,0.431,1.535,0.874,1.849,0.856,0.679
36,0.626,0.537,1.494,0.887,0.705,1.333,0.271,0.978,3.024,1.581,0.476,1.981,0.561,0.953,0.789,1.946,0.648,1.365,0.828,0.446,1.666,0.853,1.782,0.994,0.681
37,0.597,0.557,1.566,0.737,0.756,1.516,0.293,0.875,3.095,1.74,0.517,2.066,0.607,0.961,0.815,2.004,0.485,1.316,0.828,0.458,1.681,0.787,1.658,1.136,0.703
38,0.641,0.579,1.493,0.684,0.821,1.622,0.43,0.779,3.191,1.895,0.554,2.229,0.651,1.058,0.838,2.069,0.444,1.26,0.812,0.468,1.554,0.713,1.519,1.243,0.731
39,0.796,0.599,1.328,0.806,0.886,1.708,0.659,0.71,3.317,1.987,0.578,2.382,0.689,1.17,0.851,2.121,0.522,1.188,0.785,0.477,1.372,0.677,1.395,1.291,0.752
40,1.061,0.623,1.156,1.12,0.946,1.772,0.916,0.682,3.283,1.951,0.586,2.415,0.716,1.218,0.852,2.23,0.69,1.089,0.769,0.484,1.174,0.694,1.3,1.284,0.758
41,1.404,0.659,1.039,1.571,0.997,1.853,1.12,0.702,3.22,1.76,0.58,2.248,0.728,1.161,0.849,2.288,0.912,0.96,0.782,0.489,1.079,0.757,1.226,1.242,0.753
42,1.749,0.707,1.066,2.039,1.038,1.979,1.209,0.767,3.036,1.451,0.567,1.896,0.722,1.018,0.85,2.357,1.159,0.822,0.826,0.492,1.04,0.844,1.153,1.199,0.744
43,2.014,0.765,1.096,2.396,1.068,1.988,1.163,0.861,2.823,1.113,0.552,1.461,0.697,0.842,0.86,2.298,1.404,0.704,0.901,0.495,1.098,0.941,1.079,1.185,0.734
44,2.146,0.831,1.25,2.572,1.102,2.024,1.008,0.97,2.501,0.846,0.542,1.087,0.655,0.693,0.878,2.107,1.628,0.624,1.014,0.498,1.172,1.043,1.025,1.222,0.717
45,2.135,0.9,1.293,2.562,1.149,1.808,0.81,1.078,2.148,0.71,0.537,0.87,0.604,0.615,0.897,1.859,1.805,0.584,1.167,0.504,1.262,1.162,1.009,1.317,0.686
46,2.005,0.962,1.357,2.414,1.204,1.629,0.637,1.164,1.963,0.69,0.536,0.81,0.555,0.612,0.916,1.499,1.907,0.561,1.346,0.51,1.317,1.295,1.025,1.45,0.644
47,1.805,1.001,1.387,2.201,1.249,1.338,0.529,1.217,2.045,0.745,0.537,0.855,0.52,0.66,0.941,1.289,1.926,0.537,1.517,0.517,1.365,1.436,1.058,1.58,0.606
48,1.597,1.0,1.448,2.002,1.258,1.153,0.502,1.219,2.353,0.831,0.541,0.957,0.51,0.733,0.974,1.05,1.893,0.523,1.627,0.525,1.364,1.585,1.112,1.655,0.589
49,1.424,0.952,1.557,1.859,1.215,1.066,0.534,1.16,2.681,0.933,0.548,1.102,0.525,0.806,1.006,0.935,1.86,0.544,1.624,0.53,1.353,1.741,1.188,1.636,0.603
50,1.3,0.861,1.681,1.767,1.123,1.194,0.592,1.047,2.915,1.049,0.556,1.293,0.555,0.861,1.02,0.908,1.873,0.617,1.493,0.528,1.346,1.89,1.282,1.521,0.638
51,1.196,0.749,1.837,1.679,1.004,1.518,0.655,0.9,3.075,1.158,0.558,1.502,0.583,0.883,1.0,1.017,1.945,0.738,1.266,0.514,1.364,2.001,1.365,1.342,0.676
52,1.119,0.647,2.088,1.6,0.893,2.099,0.708,0.752,3.065,1.239,0.552,1.689,0.598,0.86,0.943,1.299,2.055,0.881,1.011,0.489,1.443,2.059,1.406,1.148,0.698
53,1.128,0.584,2.412,1.617,0.824,2.811,0.74,0.642,2.946,1.281,0.537,1.817,0.601,0.8,0.861,1.634,2.18,1.003,0.807,0.458,1.609,2.099,1.386,0.993,0.697
54,1.325,0.575,2.786,1.88,0.812,3.583,0.749,0.602,2.779,1.279,0.516,1.863,0.599,0.722,0.773,1.888,2.299,1.065,0.701,0.43,1.859,2.188,1.307,0.921,0.677
55,1.731,0.617,3.125,2.43,0.846,4.21,0.743,0.647,2.706,1.225,0.498,1.805,0.603,0.644,0.698,2.063,2.407,1.059,0.696,0.412,2.108,2.366,1.186,0.939,0.652
56,2.272,0.689,3.228,3.146,0.9,4.513,0.743,0.761,2.868,1.138,0.489,1.652,0.619,0.581,0.651,2.021,2.526,1.01,0.754,0.407,2.322,2.607,1.057,1.032,0.637
57,2.839,0.775,3.246,3.85,0.952,4.545,0.787,0.904,3.023,1.099,0.493,1.484,0.645,0.58,0.635,2.039,2.672,0.98,0.824,0.415,2.423,2.875,1.012,1.174,0.639
58,3.296,0.864,2.965,4.334,0.997,4.237,0.89,1.037,3.145,1.204,0.509,1.413,0.673,0.686,0.649,1.922,2.826,1.014,0.878,0.432,2.495,3.082,1.152,1.342,0.661
59,3.526,0.943,2.757,4.455,1.028,3.921,1.04,1.133,3.006,1.485,0.53,1.501,0.694,0.92,0.686,2.035,2.942,1.131,0.902,0.452,2.496,3.146,1.516,1.498,0.701
60,3.469,1.003,2.488,4.188,1.034,3.619,1.198,1.177,2.708,1.893,0.553,1.745,0.709,1.257,0.741,2.224,2.957,1.297,0.896,0.468,2.556,3.017,2.059,1.598,0.751
61,3.142,1.037,2.374,3.663,1.006,3.514,1.301,1.174,2.303,2.332,0.578,2.102,0.724,1.629,0.812,2.522,2.846,1.471,0.866,0.478,2.566,2.722,2.671,1.606,0.802
62,2.655,1.045,2.238,3.126,0.941,3.493,1.301,1.136,1.837,2.709,0.61,2.512,0.745,1.957,0.895,2.754,2.664,1.632,0.815,0.487,2.61,2.37,3.227,1.508,0.844
63,2.147,1.034,2.078,2.798,0.858,3.554,1.201,1.073,1.476,2.955,0.65,2.906,0.77,2.168,0.976,2.813,2.54,1.763,0.75,0.5,2.556,2.091,3.61,1.329,0.863
64,1.722,1.011,1.841,2.761,0.791,3.598,1.048,0.995,1.384,3.038,0.686,3.208,0.787,2.226,1.033,2.702,2.59,1.847,0.68,0.515,2.497,1.944,3.747,1.125,0.85
65,1.429,0.983,1.524,2.939,0.767,3.49,0.92,0.91,1.553,2.957,0.704,3.357,0.784,2.154,1.048,2.487,2.867,1.863,0.615,0.529,2.33,1.906,3.619,0.95,0.802
66,1.292,0.947,1.218,3.207,0.799,3.247,0.879,0.824,1.964,2.734,0.691,3.316,0.755,1.995,1.016,2.214,3.308,1.783,0.564,0.537,2.158,1.95,3.257,0.842,0.73
67,1.32,0.903,0.984,3.464,0.877,2.859,0.95,0.744,2.302,2.419,0.649,3.102,0.712,1.808,0.952,2.008,3.761,1.606,0.532,0.536,2.044,2.057,2.753,0.811,0.654
68,1.474,0.852,0.866,3.625,0.972,2.481,1.087,0.683,2.632,2.058,0.59,2.742,0.674,1.621,0.888,1.878,4.078,1.357,0.518,0.532,2.06,2.188,2.197,0.843,0.597
69,1.663,0.795,0.853,3.63,1.05,2.094,1.222,0.658,2.823,1.685,0.535,2.277,0.657,1.435,0.859,1.907,4.168,1.082,0.516,0.529,2.226,2.284,1.661,0.907,0.575
70,1.833,0.732,0.87,3.53,1.074,1.772,1.302,0.67,2.934,1.35,0.499,1.813,0.668,1.257,0.884,2.028,4.027,0.857,0.513,0.535,2.45,2.35,1.237,0.964,0.597
71,2.023,0.667,0.964,3.482,1.034,1.552,1.328,0.707,2.92,1.133,0.492,1.502,0.696,1.122,0.963,2.205,3.717,0.747,0.504,0.552,2.618,2.46,1.031,0.99,0.658
72,2.272,0.606,1.013,3.59,0.947,1.374,1.318,0.757,2.823,1.09,0.507,1.444,0.724,1.071,1.069,2.402,3.288,0.775,0.496,0.581,2.607,2.651,1.083,0.987,0.746
73,2.552,0.56,1.101,3.827,0.842,1.316,1.272,0.816,2.743,1.192,0.536,1.599,0.74,1.119,1.168,2.543,2.772,0.894,0.502,0.619,2.373,2.888,1.334,0.969,0.84
74,2.768,0.54,1.181,4.044,0.756,1.271,1.195,0.876,2.687,1.361,0.568,1.841,0.743,1.246,1.232,2.788,2.197,1.053,0.533,0.659,2.005,3.089,1.671,0.953,0.921
75,2.824,0.556,1.269,4.094,0.718,1.333,1.082,0.922,2.619,1.525,0.6,2.043,0.739,1.412,1.248,3.155,1.627,1.215,0.593,0.694,1.594,3.172,1.999,0.953,0.972
76,2.682,0.611,1.447,3.902,0.744,1.51,0.931,0.939,2.53,1.659,0.63,2.153,0.735,1.566,1.216,3.548,1.143,1.373,0.674,0.715,1.345,3.114,2.281,0.968,0.985
77,2.374,0.696,1.674,3.477,0.826,1.798,0.763,0.915,2.416,1.755,0.655,2.168,0.736,1.668,1.152,3.97,0.802,1.512,0.765,0.717,1.298,2.926,2.492,0.987,0.961
78,1.982,0.783,1.959,2.912,0.935,2.124,0.613,0.859,2.467,1.793,0.671,2.101,0.746,1.694,1.075,4.227,0.632,1.608,0.848,0.698,1.453,2.659,2.601,0.995,0.911
79,1.616,0.842,2.345,2.348,1.032,2.449,0.5,0.788,2.678,1.741,0.675,1.96,0.765,1.634,1.001,4.208,0.617,1.624,0.905,0.662,1.682,2.382,2.574,0.98,0.848
80,1.365,0.852,2.888,1.919,1.087,2.772,0.436,0.725,2.898,1.584,0.663,1.752,0.789,1.499,0.935,4.014,0.7,1.555,0.928,0.614,1.916,2.154,2.401,0.947,0.781
81,1.257,0.815,3.555,1.681,1.089,3.137,0.422,0.687,3.151,1.338,0.631,1.498,0.808,1.331,0.875,3.448,0.825,1.429,0.915,0.567,2.148,1.982,2.122,0.916,0.717
82,1.27,0.745,4.389,1.587,1.042,3.588,0.437,0.679,3.23,1.051,0.584,1.215,0.81,1.188,0.822,3.146,0.98,1.3,0.872,0.533,2.4,1.827,1.79,0.902,0.659
83,1.376,0.665,5.004,1.556,0.964,3.995,0.464,0.692,3.456,0.783,0.527,0.93,0.786,1.109,0.778,2.745,1.217,1.216,0.814,0.52,2.668,1.67,1.476,0.905,0.609
84,1.571,0.597,5.454,1.548,0.88,4.315,0.489,0.708,3.521,0.607,0.471,0.684,0.735,1.099,0.75,2.676,1.575,1.189,0.755,0.529,2.964,1.539,1.228,0.913,0.569
85,1.857,0.563,5.436,1.593,0.821,4.41,0.508,0.705,3.574,0.575,0.422,0.51,0.667,1.126,0.744,2.614,2.028,1.199,0.714,0.552,3.291,1.515,1.076,0.913,0.541
86,2.192,0.576,5.211,1.737,0.811,4.362,0.527,0.674,3.527,0.714,0.387,0.439,0.594,1.139,0.762,2.661,2.46,1.194,0.698,0.576,3.666,1.703,1.012,0.903,0.524
87,2.477,0.637,4.757,1.988,0.856,4.14,0.554,0.623,3.496,0.987,0.365,0.463,0.527,1.107,0.801,2.878,2.719,1.137,0.705,0.585,4.033,2.169,1.011,0.889,0.516
88,2.62,0.731,4.273,2.323,0.943,3.827,0.603,0.564,3.547,1.336,0.356,0.566,0.474,1.03,0.852,3.223,2.703,1.013,0.718,0.57,4.29,2.884,1.045,0.882,0.517
89,2.66,0.855,3.879,2.768,1.069,3.517,0.689,0.508,3.663,1.677,0.358,0.725,0.439,0.939,0.897,3.651,2.441,0.845,0.722,0.536,4.359,3.739,1.098,0.902,0.528
90,2.732,1.005,3.703,3.348,1.235,3.455,0.833,0.471,3.773,1.958,0.369,0.944,0.416,0.867,0.921,3.944,2.065,0.674,0.716,0.493,4.268,4.548,1.16,0.963,0.549
91,2.949,1.17,3.838,4.009,1.43,3.848,1.041,0.473,3.918,2.168,0.385,1.242,0.403,0.844,0.915,3.984,1.736,0.544,0.711,0.457,4.071,5.075,1.236,1.064,0.572
92,3.295,1.325,4.164,4.602,1.619,4.612,1.265,0.523,4.048,2.32,0.4,1.615,0.395,0.876,0.883,3.76,1.572,0.482,0.717,0.436,3.833,5.137,1.329,1.187,0.588
93,3.631,1.432,4.541,4.925,1.753,5.568,1.428,0.617,4.138,2.44,0.408,2.021,0.392,0.933,0.839,3.384,1.58,0.48,0.735,0.431,3.639,4.671,1.444,1.3,0.585
94,3.754,1.46,4.925,4.813,1.784,6.417,1.457,0.733,4.103,2.518,0.408,2.365,0.393,0.971,0.799,3.085,1.664,0.505,0.755,0.436,3.498,3.792,1.567,1.372,0.565
95,3.521,1.397,5.173,4.236,1.693,6.917,1.327,0.843,3.879,2.522,0.399,2.545,0.396,0.969,0.772,2.967,1.694,0.548,0.769,0.441,3.445,2.744,1.663,1.386,0.538
96,2.933,1.261,5.331,3.32,1.498,6.927,1.086,0.921,3.61,2.42,0.386,2.511,0.401,0.939,0.759,3.064,1.591,0.611,0.773,0.444,3.331,1.801,1.698,1.34,0.523
97,2.161,1.085,5.175,2.315,1.249,6.317,0.822,0.955,3.329,2.211,0.373,2.286,0.409,0.913,0.752,3.194,1.386,0.722,0.765,0.445,3.101,1.146,1.649,1.252,0.53
98,1.423,0.913,4.798,1.466,1.005,5.321,0.621,0.948,3.098,1.93,0.366,1.946,0.424,0.905,0.737,3.366,1.15,0.858,0.751,0.445,2.719,0.834,1.51,1.158,0.559
99,0.892,0.777,4.203,0.924,0.822,4.182,0.53,0.916,2.856,1.657,0.368,1.621,0.446,0.912,0.704,3.303,0.933,0.973,0.737,0.449,2.316,0.795,1.294,1.092,0.596
100,0.624,0.689,3.534,0.708,0.721,3.233,0.544,0.874,2.608,1.463,0.378,1.418,0.475,0.925,0.653,3.278,0.763,1.016,0.727,0.457,2.038,0.931,1.044,1.069,0.622
101,0.57,0.636,2.843,0.734,0.685,2.562,0.619,0.83,2.463,1.382,0.397,1.378,0.504,0.929,0.596,3.347,0.669,0.967,0.718,0.468,1.911,1.159,0.814,1.071,0.623
102,0.616,0.594,2.189,0.879,0.681,2.161,0.699,0.783,2.487,1.38,0.42,1.447,0.527,0.909,0.552,3.722,0.662,0.842,0.705,0.477,1.903,1.414,0.638,1.063,0.598
103,0.676,0.559,1.649,1.062,0.687,1.936,0.737,0.734,2.591,1.383,0.442,1.527,0.537,0.863,0.531,4.228,0.726,0.689,0.69,0.478,1.955,1.633,0.533,1.021,0.556
104,0.73,0.543,1.331,1.275,0.71,1.879,0.723,0.684,2.691,1.328,0.463,1.541,0.537,0.798,0.54,4.631,0.821,0.562,0.686,0.472,2.035,1.785,0.493,0.945,0.514
105,0.783,0.565,1.279,1.507,0.763,1.95,0.67,0.645,2.697,1.195,0.484,1.454,0.533,0.723,0.578,4.743,0.901,0.496,0.705,0.468,2.11,1.851,0.495,0.852,0.491
106,0.854,0.626,1.348,1.719,0.843,2.02,0.597,0.63,2.72,0.995,0.509,1.266,0.535,0.64,0.642,4.492,0.987,0.496,0.749,0.483,2.138,1.836,0.512,0.766,0.498
107,1.059,0.709,1.501,1.983,0.926,2.073,0.53,0.648,2.714,0.764,0.542,1.02,0.553,0.551,0.723,3.982,1.185,0.549,0.803,0.526,2.132,1.881,0.536,0.697,0.537
108,1.571,0.784,1.679,2.533,0.978,2.2,0.499,0.696,2.705,0.565,0.58,0.786,0.585,0.475,0.806,3.595,1.658,0.647,0.841,0.592,2.362,2.314,0.576,0.644,0.601
109,2.452,0.823,2.329,3.545,0.973,2.991,0.524,0.759,2.921,0.452,0.613,0.628,0.621,0.446,0.871,3.577,2.492,0.778,0.843,0.662,3.217,3.416,0.633,0.591,0.671
110,3.554,0.809,3.638,4.947,0.905,4.767,0.601,0.809,3.482,0.446,0.632,0.573,0.646,0.49,0.903,4.283,3.588,0.933,0.802,0.709,5.083,5.179,0.702,0.528,0.726
111,4.574,0.743,5.744,6.417,0.789,7.588,0.703,0.824,4.553,0.525,0.624,0.612,0.644,0.605,0.893,5.455,4.669,1.092,0.722,0.712,7.8,7.248,0.774,0.452,0.747
112,5.186,0.654,8.27,7.518,0.665,10.922,0.798,0.797,5.838,0.663,0.588,0.733,0.609,0.76,0.843,6.822,5.392,1.222,0.621,0.664,10.782,9.041,0.843,0.382,0.723
113,5.179,0.582,10.621,7.846,0.582,13.833,0.865,0.746,6.9,0.839,0.528,0.919,0.547,0.919,0.764,7.802,5.497,1.318,0.529,0.578,13.179,9.964,0.93,0.355,0.656
114,4.569,0.56,12.124,7.258,0.565,15.551,0.909,0.696,7.428,1.028,0.458,1.149,0.472,1.045,0.673,8.081,4.949,1.376,0.472,0.477,14.189,9.707,1.052,0.398,0.562
115,3.609,0.589,12.287,5.983,0.608,15.536,0.939,0.662,7.155,1.199,0.392,1.4,0.4,1.103,0.586,7.551,3.958,1.393,0.455,0.385,13.52,8.385,1.199,0.507,0.463
116,2.638,0.649,11.116,4.492,0.676,13.921,0.969,0.648,6.249,1.334,0.343,1.663,0.345,1.082,0.513,6.393,2.863,1.367,0.466,0.316,11.377,6.481,1.362,0.651,0.379
117,1.904,0.701,9.056,3.232,0.73,11.369,0.993,0.64,4.914,1.423,0.315,1.93,0.313,0.997,0.457,4.949,1.958,1.301,0.489,0.277,8.564,4.597,1.529,0.786,0.324
118,1.502,0.718,6.718,2.469,0.744,8.596,0.998,0.623,3.535,1.463,0.306,2.171,0.302,0.882,0.416,3.582,1.376,1.194,0.509,0.266,5.891,3.202,1.681,0.873,0.303
119,1.359,0.686,4.792,2.18,0.711,6.358,0.954,0.587,2.496,1.461,0.308,2.341,0.304,0.771,0.386,2.471,1.074,1.05,0.516,0.277,3.922,2.432,1.798,0.892,0.314
120,1.368,0.617,3.434,2.215,0.646,4.669,0.863,0.537,1.846,1.424,0.316,2.387,0.313,0.681,0.366,1.747,0.932,0.881,0.508,0.307,2.687,2.182,1.851,0.853,0.348
121,1.493,0.53,2.695,2.457,0.573,3.59,0.745,0.493,1.587,1.358,0.325,2.279,0.327,0.609,0.359,1.25,0.838,0.702,0.494,0.352,1.984,2.289,1.817,0.792,0.396
122,1.748,0.451,2.247,2.877,0.515,2.693,0.637,0.473,1.397,1.278,0.334,2.042,0.345,0.548,0.373,0.977,0.76,0.537,0.479,0.405,1.586,2.633,1.694,0.752,0.446
123,2.108,0.395,2.006,3.444,0.487,2.12,0.575,0.491,1.281,1.202,0.342,1.746,0.372,0.494,0.415,0.799,0.743,0.414,0.47,0.459,1.39,3.112,1.514,0.767,0.494
124,2.468,0.365,1.848,4.006,0.488,1.684,0.568,0.539,1.157,1.149,0.351,1.48,0.408,0.455,0.489,0.821,0.802,0.349,0.463,0.507,1.384,3.565,1.302,0.842,0.541
125,2.707,0.362,1.835,4.389,0.511,1.604,0.589,0.606,1.129,1.132,0.365,1.318,0.451,0.45,0.59,0.904,0.899,0.344,0.455,0.546,1.511,3.831,1.085,0.958,0.586
126,2.762,0.397,1.966,4.48,0.568,1.703,0.614,0.69,1.175,1.157,0.383,1.291,0.494,0.482,0.706,1.042,0.974,0.382,0.453,0.573,1.668,3.839,0.892,1.089,0.626
127,2.665,0.481,2.215,4.289,0.675,1.961,0.635,0.802,1.251,1.214,0.403,1.379,0.527,0.541,0.814,1.132,0.987,0.436,0.467,0.583,1.758,3.643,0.757,1.216,0.653
128,2.475,0.612,2.416,3.896,0.831,2.183,0.657,0.944,1.321,1.262,0.418,1.508,0.546,0.594,0.895,1.122,0.938,0.477,0.507,0.573,1.721,3.358,0.694,1.32,0.659
129,2.267,0.757,2.474,3.437,1.004,2.313,0.692,1.099,1.368,1.269,0.423,1.614,0.55,0.62,0.932,1.002,0.868,0.489,0.577,0.545,1.566,3.098,0.699,1.385,0.64
130,2.098,0.877,2.338,3.039,1.155,2.334,0.747,1.23,1.288,1.245,0.417,1.69,0.547,0.607,0.922,0.827,0.833,0.466,0.671,0.502,1.357,2.91,0.758,1.413,0.599
131,1.989,0.938,2.046,2.789,1.252,2.287,0.814,1.296,1.18,1.226,0.41,1.756,0.552,0.559,0.872,0.716,0.871,0.418,0.778,0.454,1.218,2.781,0.854,1.416,0.554
132,1.915,0.927,1.765,2.685,1.281,2.316,0.867,1.274,1.035,1.253,0.413,1.836,0.581,0.494,0.8,0.727,0.982,0.356,0.874,0.409,1.201,2.654,0.965,1.409,0.526
133,1.838,0.852,1.541,2.669,1.241,2.486,0.887,1.174,1.036,1.337,0.435,1.928,0.637,0.439,0.725,0.915,1.162,0.311,0.937,0.375,1.335,2.479,1.072,1.392,0.528
134,1.773,0.746,1.481,2.694,1.152,2.823,0.874,1.04,1.196,1.447,0.476,1.994,0.708,0.423,0.671,1.177,1.424,0.334,0.953,0.358,1.565,2.271,1.158,1.367,0.556
135,1.799,0.652,1.561,2.757,1.047,3.288,0.855,0.939,1.422,1.515,0.526,1.959,0.774,0.46,0.664,1.461,1.798,0.471,0.928,0.364,1.837,2.117,1.185,1.34,0.595
136,1.979,0.609,1.794,2.838,0.957,3.698,0.871,0.926,1.66,1.493,0.567,1.779,0.816,0.541,0.72,1.619,2.286,0.743,0.883,0.396,2.079,2.088,1.127,1.323,0.63
