itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
1626,2.211,0.44,1.81,2.355,0.594,2.24,0.935,0.666,0.898,1.907,0.541,2.48,0.595,1.088,0.685,1.099,3.036,0.864,0.431,0.503,1.402,2.16,2.753,0.611,0.659
1627,2.051,0.504,2.815,2.2,0.697,3.264,0.692,0.555,0.998,1.968,0.544,2.566,0.594,1.057,0.705,1.268,2.088,0.823,0.433,0.517,1.476,1.584,2.76,0.66,0.684
1628,2.204,0.634,4.501,2.435,0.894,4.756,0.559,0.495,1.153,2.123,0.541,2.819,0.58,0.975,0.744,1.306,1.473,0.778,0.464,0.525,1.501,1.271,2.68,0.742,0.699
1629,2.669,0.805,6.827,2.989,1.155,6.677,0.53,0.516,1.392,2.425,0.523,3.303,0.544,0.879,0.8,1.401,1.181,0.751,0.513,0.526,1.489,1.195,2.555,0.829,0.698
1630,3.324,0.967,9.371,3.673,1.408,8.641,0.575,0.611,1.662,2.827,0.485,3.938,0.487,0.796,0.856,1.301,1.091,0.741,0.559,0.518,1.465,1.292,2.405,0.894,0.677
1631,3.946,1.066,11.466,4.258,1.568,10.19,0.667,0.742,1.9,3.179,0.429,4.495,0.421,0.728,0.885,1.258,1.089,0.731,0.582,0.502,1.488,1.524,2.214,0.921,0.642
1632,4.32,1.066,12.565,4.559,1.575,10.96,0.781,0.857,1.99,3.289,0.367,4.701,0.356,0.67,0.868,1.086,1.121,0.692,0.569,0.476,1.612,1.859,1.941,0.906,0.597
1633,4.306,0.964,12.374,4.476,1.422,10.764,0.886,0.914,1.935,3.052,0.312,4.398,0.302,0.63,0.805,0.953,1.163,0.615,0.523,0.438,1.835,2.225,1.586,0.865,0.55
1634,3.939,0.798,11.02,4.05,1.161,9.707,0.955,0.911,1.725,2.544,0.276,3.671,0.263,0.625,0.721,0.816,1.188,0.518,0.456,0.394,2.111,2.5,1.224,0.825,0.505
1635,3.722,0.625,9.865,3.624,0.883,8.366,0.973,0.877,1.44,2.104,0.272,2.899,0.248,0.672,0.656,0.788,1.166,0.437,0.392,0.357,2.333,2.586,0.982,0.807,0.47
1636,4.927,0.505,15.241,3.966,0.678,10.006,0.951,0.867,1.17,2.186,0.305,2.547,0.266,0.766,0.644,0.893,1.092,0.402,0.358,0.344,2.444,2.462,0.974,0.821,0.455
